trip_id,user_id,user_type,bike_id,bike_type,start_station_id,end_station_id,start_time,end_time,duration_minutes,distance_km,status,distance,is_outlier,fare
TR11143,USR1004,member,BK312,electric,ST113,ST103,2024-01-06 11:34:00,2024-01-06 11:36:44,2.7,11.95,completed,0.11085416615084834,False,0.22154270830754244
TR11144,USR1094,member,BK330,electric,ST109,ST100,2024-05-19 17:12:00,2024-05-19 17:54:16,42.3,6.35,cancelled,0.09319737786010675,False,11.031479606679016
TR11145,USR1040,member,BK286,electric,ST102,ST104,2024-12-28 11:08:00,2024-12-28 11:20:44,12.7,7.0,cancelled,0.08753821186773444,False,1.0203769105933866
TR11146,USR1100,member,BK283,electric,ST105,ST105,2024-07-09 07:25:00,2024-07-09 08:22:33,57.6,10.48,,0.0,False,14.46
TR11147,USR1094,casual,BK244,classic,ST113,ST104,2024-02-24 22:33:00,2024-02-24 22:37:21,4.4,0.71,completed,0.14262770359575944,False,1.674262770359576
TR11148,USR1014,member,BK312,classic,ST101,ST102,2024-10-30 20:04:00,2024-10-30 21:15:38,71.6,3.1,completed,0.026625732703536912,False,5.729331286635176
TR11149,USR1014,member,BK346,electric,ST102,ST109,2024-06-16 11:21:00,2024-06-16 11:42:42,21.7,3.77,completed,0.09810746335014421,False,1.7409053731675073
TR11150,USR1145,member,BK228,electric,ST106,ST111,2024-01-10 19:41:00,2024-01-10 20:03:28,16.3,5.9,completed,0.04178677691567008,False,5.17376801653735
TR11151,USR1027,casual,BK228,electric,ST108,ST103,2024-09-02 13:23:00,2024-09-02 15:18:36,115.6,1.81,completed,0.09290205450903871,True,18.349290205450902
TR11152,USR1161,member,BK227,electric,ST114,ST103,2024-07-16 20:35:00,2024-07-16 21:08:37,33.6,11.86,completed,0.14189984716341533,False,2.695094992358171
TR11153,USR1110,member,BK244,electric,ST100,ST105,2024-12-03 19:04:00,2024-12-03 20:05:46,61.8,11.76,completed,0.13177245457606127,False,15.424765868186409
TR11154,USR1034,member,BK261,classic,ST101,ST101,2024-07-10 18:26:00,2024-07-10 18:28:00,2.0,1.26,completed,0.0,False,1.9500000000000002
TR11155,USR1052,member,BK283,classic,ST106,ST105,2024-06-04 13:54:00,2024-06-04 14:07:46,13.8,10.69,,0.03733206751574326,False,1.1058666033757873
TR11156,USR1049,member,BK262,electric,ST100,ST100,2024-08-18 18:02:00,2024-08-18 18:04:00,2.0,7.19,completed,0.0,False,1.9500000000000002
TR11157,USR1064,member,BK300,classic,ST102,ST111,2024-07-23 11:42:00,2024-07-23 13:04:15,82.3,5.55,completed,0.04808390271182274,False,6.586404195135591
TR11158,USR1131,member,BK251,electric,ST100,ST107,2024-10-21 12:29:00,2024-10-21 12:50:06,21.1,5.81,cancelled,0.1318901845665544,False,1.6945945092283279
TR11159,USR1040,casual,BK312,electric,ST102,ST111,2024-11-10 20:35:00,2024-11-10 21:31:19,56.3,10.28,completed,0.04808390271182274,False,9.449808390271182
TR11160,USR1032,casual,BK329,classic,ST109,ST111,2024-09-03 18:54:00,2024-09-03 18:56:00,2.0,4.05,completed,0.14585251955657139,False,1.9718778779334856
TR11161,USR1047,member,BK201,classic,ST107,ST109,2024-02-27 12:19:00,2024-02-27 12:29:28,10.5,6.89,completed,0.14050924284544408,False,0.8470254621422721
TR11162,USR1174,casual,BK295,classic,ST110,ST101,2024-05-30 18:40:00,2024-05-30 19:24:56,44.9,4.98,completed,0.08604972776830942,False,11.615407459165246
TR11163,USR1138,casual,BK307,classic,ST107,ST101,2024-08-30 19:19:00,2024-08-30 19:27:45,8.8,14.2,,0.06676944680016574,False,3.4900154170200253
TR11164,USR1004,member,BK291,electric,ST104,ST107,2024-04-15 13:40:00,2024-04-15 14:17:48,37.8,9.23,completed,0.08109662203199397,False,3.0280548311015996
TR11165,USR1034,member,BK261,electric,ST101,ST114,2024-11-12 10:40:00,2024-11-12 11:52:35,72.6,5.05,completed,0.05395769440960257,False,5.81069788472048
TR11166,USR1161,member,BK333,classic,ST102,ST100,2024-04-21 09:32:00,2024-04-21 09:36:29,4.5,8.7,completed,0.09488869505373196,False,2.5267333042580598
TR11167,USR1081,member,BK262,classic,ST109,ST109,2024-12-25 17:21:00,2024-12-25 17:52:44,31.7,12.11,completed,0.0,False,8.6325
TR11168,USR1130,member,BK329,electric,ST112,ST105,2024-06-13 06:41:00,2024-06-13 06:43:00,2.0,4.47,completed,0.13959318368745596,False,0.1669796591843728
TR11169,USR1047,casual,BK262,classic,ST114,ST106,2024-04-20 13:29:00,2024-04-20 13:31:00,2.0,5.73,completed,0.02540783825908858,False,1.3025407838259089
TR11170,USR1044,casual,BK327,electric,ST100,ST113,2024-04-26 22:25:00,2024-04-26 22:31:10,6.2,8.88,completed,0.15908859848838716,False,1.9459088598488385
TR11171,USR1133,casual,BK333,classic,ST113,ST113,2024-06-11 17:51:00,2024-06-11 18:41:42,50.7,6.06,completed,0.0,False,12.9075
TR11172,USR1189,casual,BK201,electric,ST100,ST107,2024-11-12 09:24:00,2024-11-12 10:06:31,42.5,14.85,completed,0.1318901845665544,False,11.082283527684982
TR11173,USR1088,casual,BK286,electric,ST112,ST113,2024-05-29 20:25:00,2024-05-29 20:54:07,29.1,5.18,completed,0.1667215234335353,False,5.381672152343354
TR11174,USR1133,member,BK327,electric,ST110,ST103,2024-05-22 10:57:00,2024-05-22 11:02:19,5.3,8.93,completed,0.054492308778395684,False,0.42672461543891976
TR11175,USR1014,member,BK307,classic,ST108,ST100,2024-04-18 12:08:00,2024-04-18 12:19:46,11.8,11.49,completed,0.0969334706383672,False,0.9488466735319184
TR11176,USR1150,casual,BK329,electric,ST103,ST105,2024-10-11 13:32:00,2024-10-11 13:54:15,22.3,10.42,completed,0.10279350869096714,False,4.355279350869098
TR11177,USR1044,casual,BK291,electric,ST112,ST101,2024-04-22 06:53:00,2024-04-22 07:47:29,54.5,6.68,completed,0.07757382750644354,False,9.182757382750644
TR11178,USR1162,casual,BK320,classic,ST106,ST102,2024-07-27 08:44:00,2024-07-27 08:57:30,13.5,11.49,completed,0.00757439165874099,False,4.538636158748811
TR11179,USR1026,casual,BK320,classic,ST108,ST104,2024-08-31 13:13:00,2024-08-31 13:15:39,2.7,6.64,completed,0.10968386886866972,False,1.415968386886867
TR11180,USR1135,casual,BK212,classic,ST108,ST108,2024-06-04 22:52:00,2024-06-04 22:55:34,3.6,10.45,completed,0.0,False,1.54
TR11181,USR1003,casual,BK329,classic,ST112,ST108,2024-11-30 18:41:00,2024-11-30 18:46:02,5.0,9.34,completed,0.10427614483187862,False,2.640641421724782
TR11182,USR1133,casual,BK226,classic,ST114,ST113,2024-04-26 16:55:00,2024-04-26 16:59:31,4.5,6.34,completed,0.06568961841874421,False,1.6815689618418743
TR11183,USR1123,member,BK333,classic,ST104,ST112,2024-05-30 21:42:00,2024-05-30 22:01:44,19.7,8.43,completed,0.12121108156022692,False,1.5820605540780115
TR11184,USR1040,casual,BK202,electric,ST100,ST100,2024-12-28 20:35:00,2024-12-28 21:27:56,52.9,5.65,completed,0.0,False,8.934999999999999
TR11185,USR1103,member,BK317,classic,ST106,ST110,2024-07-01 07:01:00,2024-07-01 07:49:14,48.2,6.03,completed,0.07479924919409085,False,12.356219887379114
TR11186,USR1150,member,BK295,electric,ST104,ST100,2024-08-15 18:15:00,2024-08-15 18:21:05,6.1,1.51,completed,0.10969716541460797,False,2.888954574812191
TR11187,USR1032,casual,BK329,classic,ST100,ST100,2024-06-20 15:19:00,2024-06-20 15:22:10,3.2,11.85,completed,0.0,False,1.48
TR11188,USR1162,member,BK274,electric,ST106,ST103,2024-01-24 09:06:00,2024-01-24 09:47:31,41.5,7.48,completed,0.11904213884167268,False,10.855356320826251
TR11189,USR1190,member,BK250,electric,ST105,ST109,2024-04-12 12:08:00,2024-04-12 12:49:48,41.8,10.35,completed,0.10613538036394926,False,3.3493067690181975
TR11190,USR1128,member,BK320,electric,ST107,ST114,2024-05-28 14:18:00,2024-05-28 14:21:16,3.3,1.73,completed,0.012820123712352386,False,0.26464100618561764
TR11191,USR1034,casual,BK226,classic,ST106,ST114,2024-02-16 19:57:00,2024-02-16 20:15:22,18.4,11.0,completed,0.02540783825908858,False,5.643811175738863
TR11192,USR1192,casual,BK336,electric,ST101,ST113,2024-02-21 19:34:00,2024-02-21 19:36:53,2.9,4.14,cancelled,0.09290662931136935,False,2.1664359943967053
TR11193,USR1192,member,BK312,classic,ST113,ST114,2024-10-18 13:28:00,2024-10-18 14:49:24,81.4,5.15,completed,0.06568961841874421,False,6.515284480920938
TR11194,USR1040,member,BK291,classic,ST109,ST100,2024-01-30 20:05:00,2024-01-30 20:31:41,26.7,6.08,cancelled,0.09319737786010675,False,2.1406598688930054
TR11195,USR1150,member,BK274,electric,ST104,ST102,2024-03-26 08:29:00,2024-03-26 08:41:10,12.2,13.6,completed,0.08753821186773444,False,4.2581307317801596
TR11196,USR1088,member,BK329,classic,ST106,ST105,2024-03-27 13:32:00,2024-03-27 13:40:00,8.0,1.45,completed,0.03733206751574326,False,0.6418666033757872
TR11197,USR1150,casual,BK270,electric,ST100,ST103,2024-01-16 13:41:00,2024-01-16 13:43:01,2.0,2.6,completed,0.14401080976787842,False,1.3144010809767879
TR11198,USR1004,member,BK330,electric,ST109,ST100,2024-02-01 13:53:00,2024-02-01 14:10:33,17.6,13.34,cancelled,0.09319737786010675,False,1.4126598688930054
TR11199,USR1034,member,BK201,classic,ST108,ST111,2024-04-23 15:18:00,2024-04-23 15:39:42,21.7,1.57,completed,0.06760847610322246,False,1.7393804238051611
TR11200,USR1008,member,BK329,electric,ST109,ST110,2024-08-20 20:59:00,2024-08-20 21:47:51,48.9,14.98,completed,0.07560371293792417,False,3.9157801856468963
TR11201,USR1007,member,BK328,classic,ST102,ST103,2024-02-21 22:50:00,2024-02-21 22:52:00,2.0,0.91,cancelled,0.11591545755851485,False,0.16579577287792574
TR11202,USR1001,member,BK226,classic,ST113,ST105,2024-07-05 22:02:00,2024-07-05 22:21:05,19.1,3.66,completed,0.027420019328947238,False,1.5293710009664476
TR11203,USR1044,casual,BK270,electric,ST108,ST105,2024-06-20 14:38:00,2024-06-20 14:52:48,14.8,11.14,completed,0.03566193103296973,False,3.2235661931032973
TR11204,USR1047,member,BK235,electric,ST106,ST106,2024-01-29 16:26:00,2024-01-29 16:28:21,2.4,2.41,completed,0.0,False,0.192
TR11205,USR1040,casual,BK312,classic,ST101,ST112,2024-05-11 06:33:00,2024-05-11 06:38:28,5.5,0.73,completed,0.07757382750644354,False,1.8327573827506443
TR11206,USR1004,member,BK312,classic,ST108,ST106,2024-04-26 10:03:00,2024-04-26 10:07:29,4.5,11.42,completed,0.0266113006070721,False,0.3613305650303536
TR11207,USR1004,member,BK307,classic,ST104,ST110,2024-10-13 15:00:00,2024-10-13 15:02:44,2.7,10.8,completed,0.16183381738684804,False,0.22409169086934244
TR11208,USR1122,member,BK241,classic,ST103,ST112,2024-04-25 18:26:00,2024-04-25 19:02:35,36.6,9.08,completed,0.1438121904603346,False,9.75657182856905
TR11209,USR1098,casual,BK202,classic,ST114,ST101,2024-10-30 12:31:00,2024-10-30 13:02:24,31.4,1.03,completed,0.05395769440960257,False,5.71539576944096
TR11210,USR1128,member,BK280,classic,ST101,ST105,2024-05-06 20:05:00,2024-05-06 21:17:10,72.2,8.0,completed,0.0655530579759673,False,5.7792776528987995
TR11211,USR1040,member,BK312,classic,ST102,ST100,2024-09-30 20:59:00,2024-09-30 21:01:00,2.0,0.62,completed,0.09488869505373196,False,0.1647444347526866
TR11212,USR1071,casual,BK250,electric,ST113,ST104,2024-06-24 17:22:00,2024-06-24 17:30:46,8.8,8.64,completed,0.14262770359575944,False,3.501394155539365
TR11213,USR1161,member,BK262,electric,ST111,ST113,2024-12-29 14:44:00,2024-12-29 15:30:48,46.8,10.22,completed,0.07289762092139786,False,3.7476448810460696
TR11214,USR1080,member,BK258,electric,ST110,ST109,2024-09-14 09:16:00,2024-09-14 09:20:52,4.9,5.77,completed,0.07560371293792417,False,2.6138405569406884
TR11215,USR1171,casual,BK285,electric,ST112,ST107,2024-03-10 12:45:00,2024-03-10 12:50:23,5.4,2.84,completed,0.1423291451390039,False,1.8242329145139005
TR11216,USR1003,member,BK250,classic,ST103,ST103,2024-11-12 21:51:00,2024-11-12 22:17:43,26.7,6.83,completed,0.0,False,2.136
TR11217,USR1004,casual,BK317,classic,ST113,ST106,2024-01-22 12:22:00,2024-01-22 12:37:07,15.1,12.12,completed,0.06304988587618233,False,3.2713049885876178
TR11218,USR1014,member,BK265,electric,ST104,ST100,2024-02-15 18:24:00,2024-02-15 18:26:34,2.6,9.43,completed,0.10969716541460797,False,2.1014545748121916
TR11219,USR1187,member,BK238,classic,ST102,ST103,2024-01-15 08:05:00,2024-01-15 08:14:25,9.4,14.62,completed,0.11591545755851485,False,3.632387318633777
TR11220,USR1007,member,BK274,classic,ST112,ST107,2024-06-16 19:27:00,2024-06-16 20:06:21,39.4,4.46,completed,0.1423291451390039,False,10.386349371770848
TR11221,USR1013,member,BK244,classic,ST100,ST107,2024-05-31 09:23:00,2024-05-31 09:25:00,2.0,9.62,completed,0.1318901845665544,False,1.9697835276849833
TR11222,USR1122,member,BK346,classic,ST107,ST111,2024-10-07 17:58:00,2024-10-07 18:38:37,40.6,6.69,completed,0.009099412948097053,False,10.636364911942215
TR11223,USR1040,member,BK291,classic,ST103,ST106,2024-02-15 14:22:00,2024-02-15 15:41:31,79.5,14.4,completed,0.11904213884167268,False,6.365952106942084
TR11224,USR1103,member,BK327,classic,ST108,ST106,2024-05-16 22:20:00,2024-05-16 22:28:46,8.8,1.47,cancelled,0.0266113006070721,False,0.7053305650303536
TR11225,USR1080,member,BK250,electric,ST104,ST112,2024-05-04 17:41:00,2024-05-04 18:11:14,30.2,11.47,completed,0.12121108156022692,False,8.313181662234033
TR11226,USR1135,casual,BK270,classic,ST112,ST104,2024-03-15 10:47:00,2024-03-15 11:10:54,23.9,2.39,completed,0.12121108156022692,False,4.5971211081560215
TR11227,USR1134,casual,BK330,electric,ST105,ST106,2024-06-29 09:29:00,2024-06-29 09:37:46,8.8,13.13,completed,0.03733206751574326,False,3.485599810127362
TR11228,USR1087,member,BK238,classic,ST102,ST108,2024-07-27 12:12:00,2024-07-27 12:24:16,12.3,3.19,completed,0.023043389616110303,False,0.9851521694808056
TR11229,USR1161,casual,BK285,classic,ST105,ST111,2024-10-14 06:52:00,2024-10-14 07:26:47,34.8,5.87,completed,0.05924607507675207,False,6.225924607507675
TR11230,USR1163,casual,BK235,classic,ST105,ST101,2024-10-30 16:15:00,2024-10-30 16:18:07,3.1,12.74,cancelled,0.0655530579759673,False,1.4715553057975965
TR11231,USR1135,member,BK320,classic,ST101,ST111,2024-12-12 10:36:00,2024-12-12 10:39:41,3.7,9.04,cancelled,0.06849815642774768,False,0.2994249078213874
TR11232,USR1053,member,BK261,electric,ST104,ST109,2024-02-18 22:49:00,2024-02-18 22:58:40,9.7,6.11,completed,0.16933760013653099,False,0.7844668800068264
TR11233,USR1131,member,BK329,classic,ST104,ST103,2024-06-05 14:27:00,2024-06-05 14:30:49,3.8,0.55,completed,0.20023001569694882,False,0.3140115007848474
TR11234,USR1003,member,BK329,classic,ST105,ST102,2024-01-07 09:38:00,2024-01-07 09:40:38,2.6,2.76,,0.04161141401106151,False,2.0912417121016595
TR11235,USR1192,member,BK320,classic,ST107,ST106,2024-01-30 12:02:00,2024-01-30 12:08:56,6.9,11.72,completed,0.03699838949197564,False,0.5538499194745988
TR11236,USR1062,member,BK346,electric,ST105,ST113,2024-07-25 21:08:00,2024-07-25 21:15:38,7.6,3.48,completed,0.027420019328947238,False,0.6093710009664474
TR11237,USR1141,member,BK243,classic,ST114,ST101,2024-01-16 17:10:00,2024-01-16 17:27:50,17.8,10.18,completed,0.05395769440960257,False,5.51309365416144
TR11238,USR1023,casual,BK315,classic,ST113,ST107,2024-01-15 10:26:00,2024-01-15 10:28:00,2.0,4.74,completed,0.06387139431701704,False,1.3063871394317017
TR11239,USR1034,casual,BK328,classic,ST104,ST106,2024-12-17 16:42:00,2024-12-17 16:44:00,2.0,9.35,completed,0.08759403843869881,False,1.30875940384387
TR11240,USR1032,casual,BK202,classic,ST107,ST101,2024-11-18 12:09:00,2024-11-18 12:41:25,32.4,7.89,completed,0.06676944680016574,False,5.866676944680016
TR11241,USR1103,casual,BK202,classic,ST105,ST109,2024-03-13 22:17:00,2024-03-13 22:45:02,28.0,6.32,completed,0.10613538036394926,False,5.210613538036395
TR11242,USR1000,member,BK285,classic,ST105,ST102,2024-06-15 14:34:00,2024-06-15 15:37:17,63.3,11.0,completed,0.04161141401106151,False,5.066080570700553
TR11243,USR1004,member,BK201,classic,ST106,ST100,2024-04-28 07:34:00,2024-04-28 07:42:31,8.5,9.6,completed,0.10210958549519314,False,3.4278164378242786
TR11244,USR1043,member,BK261,classic,ST105,ST102,2024-08-21 08:17:00,2024-08-21 09:06:34,49.6,5.51,completed,0.04161141401106151,False,12.666241712101659
TR11245,USR1150,casual,BK241,classic,ST101,ST111,2024-09-13 19:07:00,2024-09-13 19:21:06,14.1,10.46,completed,0.06849815642774768,False,4.682774723464162
TR11246,USR1004,member,BK286,electric,ST103,ST105,2024-06-23 09:38:00,2024-06-23 10:08:41,30.7,13.49,completed,0.10279350869096714,False,8.422919026303646
TR11247,USR1150,member,BK251,classic,ST113,ST110,2024-08-31 16:05:00,2024-08-31 16:48:21,43.4,2.74,completed,0.056682769277796835,False,3.4748341384638897
TR11248,USR1150,member,BK328,electric,ST107,ST113,2024-01-22 09:56:00,2024-01-22 10:04:00,8.0,2.15,completed,0.06387139431701704,False,3.309580709147553
TR11249,USR1034,member,BK251,classic,ST102,ST108,2024-05-12 15:09:00,2024-05-12 15:24:02,15.0,11.73,completed,0.023043389616110303,False,1.2011521694808054
TR11250,USR1081,casual,BK342,electric,ST107,ST100,2024-11-24 11:48:00,2024-11-24 12:01:45,13.8,13.89,completed,0.1318901845665544,False,3.0831890184566553
TR11251,USR1138,casual,BK261,classic,ST106,ST114,2024-12-07 15:53:00,2024-12-07 16:05:53,12.9,14.22,completed,0.02540783825908858,False,2.937540783825909
TR11252,USR1135,member,BK312,electric,ST104,ST103,2024-10-20 11:49:00,2024-10-20 12:00:21,11.4,13.25,completed,0.20023001569694882,False,0.9220115007848475
TR11253,USR1004,member,BK346,electric,ST102,ST109,2024-02-24 06:07:00,2024-02-24 06:27:09,20.2,12.78,completed,0.09810746335014421,False,1.6209053731675072
TR11254,USR1049,member,BK300,electric,ST100,ST112,2024-12-08 06:54:00,2024-12-08 07:11:50,17.8,6.79,completed,0.01167746397982057,False,1.4245838731989913
TR11255,USR1070,casual,BK202,electric,ST103,ST113,2024-11-23 10:30:00,2024-11-23 10:46:19,16.3,13.9,,0.11085416615084834,False,3.4560854166150845
TR11256,USR1153,casual,BK331,electric,ST104,ST107,2024-03-21 18:08:00,2024-03-21 18:29:46,21.8,5.6,completed,0.08109662203199397,False,6.4171644933047975
TR11257,USR1071,member,BK258,electric,ST102,ST107,2024-03-13 15:45:00,2024-03-13 16:01:53,16.9,10.4,completed,0.043967847343257156,False,1.3541983923671628
TR11258,USR1150,casual,BK312,classic,ST101,ST100,2024-07-08 08:16:00,2024-07-08 08:32:36,16.6,5.36,completed,0.06826309410654922,False,5.245239464115983
TR11259,USR1171,member,BK342,electric,ST103,ST104,2024-12-10 16:59:00,2024-12-10 17:22:13,23.2,9.48,completed,0.20023001569694882,False,1.8660115007848472
TR11260,USR1007,casual,BK280,electric,ST113,ST108,2024-12-26 09:28:00,2024-12-26 09:31:00,3.0,0.98,completed,0.06247612869728891,False,2.1843714193045933
TR11261,USR1080,member,BK283,electric,ST100,ST100,2024-04-12 18:29:00,2024-04-12 19:08:55,39.9,9.14,completed,0.0,False,10.4775
TR11262,USR1133,casual,BK333,electric,ST100,ST104,2024-03-14 08:54:00,2024-03-14 09:27:43,33.7,6.97,completed,0.10969716541460797,False,9.098954574812193
TR11263,USR1053,member,BK202,electric,ST105,ST105,2024-01-26 14:20:00,2024-01-26 15:40:56,80.9,1.09,completed,0.0,False,6.472
TR11264,USR1080,member,BK235,electric,ST107,ST106,2024-02-20 07:14:00,2024-02-20 07:46:36,32.6,9.86,,0.03699838949197564,False,8.840549758423796
TR11265,USR1103,member,BK286,classic,ST113,ST102,2024-08-28 16:09:00,2024-08-28 16:22:12,13.2,14.83,completed,0.06825704467671839,False,1.059412852233836
TR11266,USR1080,member,BK325,classic,ST101,ST102,2024-05-26 17:23:00,2024-05-26 17:28:45,5.8,5.02,completed,0.026625732703536912,False,2.808993859905531
TR11267,USR1103,member,BK243,electric,ST110,ST103,2024-07-10 14:31:00,2024-07-10 14:35:43,4.7,10.94,completed,0.054492308778395684,False,0.3787246154389198
TR11268,USR1094,member,BK323,classic,ST114,ST104,2024-03-07 15:04:00,2024-03-07 16:03:22,59.4,13.46,,0.07694086899041135,False,4.755847043449521
TR11269,USR1007,casual,BK286,electric,ST107,ST103,2024-11-15 06:51:00,2024-11-15 06:54:26,3.4,1.83,completed,0.14971625855931653,False,1.5249716258559316
TR11270,USR1123,member,BK315,electric,ST114,ST112,2024-04-30 10:22:00,2024-04-30 10:32:26,10.4,10.1,completed,0.1296627695215529,False,0.8384831384760777
TR11271,USR1153,casual,BK312,classic,ST111,ST108,2024-08-29 16:32:00,2024-08-29 16:38:23,6.4,8.43,,0.06760847610322246,False,1.9667608476103222
TR11272,USR1190,member,BK302,classic,ST109,ST108,2024-08-05 16:40:00,2024-08-05 16:47:15,7.3,5.23,completed,0.07911186921063063,False,0.5879555934605315
TR11273,USR1150,member,BK312,classic,ST112,ST114,2024-08-06 10:34:00,2024-08-06 10:45:33,11.6,4.63,cancelled,0.1296627695215529,False,0.9344831384760776
TR11274,USR1162,member,BK328,classic,ST114,ST106,2024-06-10 15:56:00,2024-06-10 16:13:21,17.4,7.6,completed,0.02540783825908858,False,1.3932703919129543
TR11275,USR1047,member,BK270,classic,ST103,ST107,2024-03-05 16:48:00,2024-03-05 17:15:13,27.2,13.13,cancelled,0.14971625855931653,False,2.183485812927966
TR11276,USR1014,member,BK265,classic,ST114,ST113,2024-10-16 21:16:00,2024-10-16 21:34:46,18.8,6.46,completed,0.06568961841874421,False,1.5072844809209371
TR11277,USR1061,casual,BK270,classic,ST104,ST102,2024-04-16 12:04:00,2024-04-16 12:07:16,3.3,8.7,completed,0.08753821186773444,False,1.5037538211867734
TR11278,USR1163,casual,BK274,classic,ST110,ST101,2024-08-27 06:48:00,2024-08-27 07:17:19,29.3,8.42,completed,0.08604972776830942,False,5.40360497277683
TR11279,USR1174,member,BK312,classic,ST105,ST100,2024-01-10 10:59:00,2024-01-10 11:21:30,22.5,4.38,completed,0.13177245457606127,False,1.806588622728803
TR11280,USR1171,casual,BK270,classic,ST108,ST114,2024-08-27 20:14:00,2024-08-27 20:25:46,11.8,14.7,completed,0.05131211920199831,False,2.7751312119202
TR11281,USR1134,member,BK312,electric,ST100,ST114,2024-01-16 14:25:00,2024-01-16 14:46:29,21.5,12.48,completed,0.11931503721241296,False,1.7259657518606206
TR11282,USR1163,member,BK325,electric,ST105,ST105,2024-04-17 09:32:00,2024-04-17 09:47:48,15.8,6.66,completed,0.0,False,5.055
TR11283,USR1161,member,BK320,electric,ST105,ST106,2024-07-16 06:18:00,2024-07-16 06:27:53,9.9,11.47,completed,0.03733206751574326,False,0.7938666033757872
TR11284,USR1047,member,BK333,electric,ST105,ST103,2024-10-23 20:53:00,2024-10-23 21:00:56,7.9,1.78,cancelled,0.10279350869096714,False,0.6371396754345484
TR11285,USR1134,casual,BK227,classic,ST102,ST107,2024-02-24 07:34:00,2024-02-24 08:19:48,45.8,8.94,completed,0.043967847343257156,False,11.811595177101488
TR11286,USR1102,member,BK312,classic,ST107,ST106,2024-10-02 19:59:00,2024-10-02 20:16:55,17.9,10.91,completed,0.03699838949197564,False,5.533049758423795
TR11287,USR1004,member,BK317,electric,ST106,ST113,2024-06-14 18:50:00,2024-06-14 19:02:54,12.9,5.92,completed,0.06304988587618233,False,4.411957482881427
TR11288,USR1163,member,BK261,electric,ST101,ST104,2024-07-01 09:32:00,2024-07-01 09:34:00,2.0,12.71,completed,0.08416475265216294,False,1.9626247128978245
TR11289,USR1004,casual,BK291,classic,ST114,ST106,2024-12-15 20:29:00,2024-12-15 20:34:14,5.2,3.28,completed,0.02540783825908858,False,1.7825407838259089
TR11290,USR1163,casual,BK329,classic,ST104,ST112,2024-09-01 13:44:00,2024-09-01 13:51:22,16.3,1.79,completed,0.12121108156022692,False,3.4571211081560227
TR11291,USR1130,member,BK329,classic,ST113,ST109,2024-10-19 18:28:00,2024-10-19 18:37:08,9.1,7.32,completed,0.12552883683441013,False,3.566329325525162
TR11292,USR1040,casual,BK258,classic,ST112,ST103,2024-01-26 15:10:00,2024-01-26 15:31:45,21.8,11.88,completed,0.1438121904603346,False,4.284381219046033
TR11293,USR1064,casual,BK227,electric,ST102,ST102,2024-06-04 19:51:00,2024-06-04 20:48:32,57.5,4.63,cancelled,0.0,False,14.4375
TR11294,USR1004,member,BK280,classic,ST107,ST107,2024-10-14 14:10:00,2024-10-14 14:12:00,2.0,8.35,completed,0.0,False,0.16
TR11295,USR1199,member,BK285,electric,ST111,ST103,2024-06-30 08:50:00,2024-06-30 08:57:38,7.6,3.52,completed,0.15732029489229982,False,3.233598044233845
TR11296,USR1123,member,BK286,electric,ST109,ST114,2024-06-02 12:47:00,2024-06-02 13:03:02,16.0,11.74,completed,0.1294685512277022,False,1.2864734275613852
TR11297,USR1053,member,BK243,classic,ST103,ST103,2024-09-16 15:08:00,2024-09-16 15:22:59,15.0,9.25,cancelled,0.0,False,1.2
TR11298,USR1199,member,BK228,classic,ST107,ST113,2024-01-08 15:48:00,2024-01-08 16:14:11,26.2,1.68,completed,0.06387139431701704,False,2.099193569715851
TR11299,USR1007,member,BK251,electric,ST108,ST103,2024-07-02 08:35:00,2024-07-02 08:44:16,9.3,3.98,completed,0.09290205450903871,False,3.606435308176356
TR11300,USR1189,member,BK320,electric,ST107,ST109,2024-12-28 18:19:00,2024-12-28 18:38:18,19.3,10.92,completed,0.14050924284544408,False,5.863576386426817
TR11301,USR1094,casual,BK229,electric,ST108,ST109,2024-02-11 07:03:00,2024-02-11 07:39:05,36.1,14.88,completed,0.07911186921063063,False,9.634366780381594
TR11302,USR1161,casual,BK336,classic,ST107,ST109,2024-06-08 17:56:00,2024-06-08 17:58:00,2.0,1.39,,0.14050924284544408,False,1.9710763864268166
TR11303,USR1052,member,BK243,electric,ST114,ST109,2024-08-26 07:50:00,2024-08-26 08:21:43,31.7,13.2,completed,0.1294685512277022,False,8.651920282684156
TR11304,USR1080,casual,BK323,electric,ST100,ST112,2024-12-27 22:30:00,2024-12-27 22:32:00,2.0,1.87,completed,0.01167746397982057,False,1.301167746397982
TR11305,USR1034,member,BK243,classic,ST113,ST107,2024-09-01 19:34:00,2024-09-01 20:08:26,34.4,6.26,completed,0.06387139431701704,False,9.249580709147551
TR11306,USR1190,member,BK238,classic,ST113,ST114,2024-10-26 15:37:00,2024-10-26 15:57:31,20.5,10.59,completed,0.06568961841874421,False,1.6432844809209373
TR11307,USR1156,member,BK251,electric,ST102,ST102,2024-09-05 21:10:00,2024-09-05 21:44:51,34.9,1.16,completed,0.0,False,2.792
TR11308,USR1032,casual,BK320,electric,ST110,ST111,2024-10-28 11:46:00,2024-10-28 11:50:35,4.6,10.1,completed,0.10779380600479702,False,1.7007793806004796
TR11309,USR1034,member,BK201,electric,ST109,ST111,2024-01-25 14:04:00,2024-01-25 15:02:31,58.5,13.65,completed,0.14585251955657139,False,4.687292625977828
